"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"KC",212,"2016-05-16","74.86     ","-2.289","6.647","Corey Seager","608369","533167","Single","Ball","40.797    ","1021.915  ","-7.9      ","12.7      ","11","Corey Seager singles on a line drive to left fielder Daniel Nava.  ","R ","L","R","LAD","LAA","B",7,3,1,0,2016,"4.184                 ","-4.909              ","-1.252","4.309               ","null","null","null",0,3,"bot","88.3300","107.3200","031403","2016-05-17T03:14:03Z","542208","490319","160516_201313","1.06","-109.333            ","3.79","5.03","20.44","-38.00","3.62","1.58","null","null","null","74.00","2019.00","5.71",447439
"FT",213,"2016-05-16","90.54     ","-1.828","6.286","Corey Seager","608369","533167","Single","In play, no out","212.634   ","2309.685  ","32.6      ","4.3       ","7 ","Corey Seager singles on a line drive to left fielder Daniel Nava.  ","R ","L","R","LAD","LAA","X",7,3,2,0,2016,"-6.353                ","9.878               ","-0.308","2.162               ","null","null","null",0,3,"bot","88.3300","107.3200","031416","2016-05-17T03:14:16Z","542208","490319","160516_201327","6.14","-132.068            ","-8.04","-11.34","25.32","-14.47","3.62","1.58","304.00","97.24","11.43               ","90.75","2067.00","6.20",447439
"KC",211,"2016-05-16","75.32     ","-2.166","6.629","Corey Seager","608369","533167","Single","Ball","60.282    ","1121.389  ","-11.9     ","12.2      ","11","Corey Seager singles on a line drive to left fielder Daniel Nava.  ","R ","L","R","LAD","LAA","B",7,3,0,0,2016,"6.019                 ","-3.496              ","-0.624","3.629               ","null","null","null",0,3,"bot","88.3300","107.3200","031352","2016-05-17T03:13:52Z","542208","490319","160516_201300","1.65","-109.847            ","1.87","7.37","18.98","-36.38","3.62","1.58","null","null","null","74.57","2130.00","5.67",447439
"CH",362,"2016-05-16","82.70     ","-1.833","6.435","Corey Seager","608369","533167","Flyout","Swinging Strike","234.248   ","1516.430  ","20.1      ","7.5       ","1 ","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","S",7,1,1,0,2016,"-6.972                ","4.969               ","-0.533","3.186               ","null","null","null",0,5,"bot","90.3600","52.3900","040201","2016-05-17T04:02:01Z","542208","490319","160516_210100","5.23","-120.042            ","-2.46","-10.18","23.03","-24.84","3.62","1.58","null","null","null","81.47","1144.00","5.67",447439
"CH",364,"2016-05-16","85.65     ","-1.577","6.304","Corey Seager","608369","533167","Flyout","Foul","242.292   ","1728.578  ","24.5      ","7.4       ","8 ","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","S",7,1,1,2,2016,"-8.362                ","4.345               ","-0.096","2.142               ","null","null","null",0,5,"bot","90.3600","52.3900","040230","2016-05-17T04:02:30Z","542208","490319","160516_210137","6.33","-124.984            ","-5.13","-13.18","25.95","-25.25","3.62","1.58","null","null","null","85.26","1218.00","6.04",447439
"CH",365,"2016-05-16","85.58     ","-1.423","6.294","Corey Seager","608369","533167","Flyout","Ball","234.123   ","1837.411  ","24.9      ","6.9       ","14","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","B",7,1,1,2,2016,"-8.121                ","5.826               ","0.902","1.565               ","null","null","null",0,5,"bot","90.3600","52.3900","040306","2016-05-17T04:03:06Z","542208","490319","160516_210216","8.31","-124.398            ","-6.97","-12.77","24.21","-22.94","3.62","1.58","null","null","null","84.40","1109.00","5.66",447439
"CH",361,"2016-05-16","82.72     ","-1.768","6.506","Corey Seager","608369","533167","Flyout","Ball","221.731   ","1269.289  ","14.7      ","7.1       ","11","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","B",7,1,0,0,2016,"-4.799                ","5.330               ","-1.266","3.344               ","null","null","null",0,5,"bot","90.3600","52.3900","040139","2016-05-17T04:01:39Z","542208","490319","160516_210047","2.67","-120.353            ","-2.37","-7.01","24.30","-24.32","3.62","1.58","null","null","null","81.83","1295.00","5.88",447439
"FF",363,"2016-05-16","90.20     ","-1.651","6.380","Corey Seager","608369","533167","Flyout","Foul","192.324   ","2003.360  ","9.1       ","3.7       ","6 ","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","S",7,1,1,1,2016,"-2.225                ","10.137              ","0.511","2.860               ","null","null","null",0,5,"bot","90.3600","52.3900","040209","2016-05-17T04:02:09Z","542208","490319","160516_210115","6.34","-131.218            ","-6.31","-3.87","28.44","-14.47","3.62","1.58","null","null","null","89.49","2195.00","6.04",447439
"FT",366,"2016-05-16","91.29     ","-1.380","6.282","Corey Seager","608369","533167","Flyout","In play, out(s)","229.003   ","2218.202  ","34.8      ","5.6       ","5 ","Corey Seager flies out to left fielder Shane Robinson.  ","R ","L","R","LAD","LAA","X",7,1,2,2,2016,"-8.553                ","7.392               ","-0.015","2.360               ","null","null","null",0,5,"bot","90.3600","52.3900","040332","2016-05-17T04:03:32Z","542208","490319","160516_210236","6.51","-132.920            ","-6.72","-15.34","27.83","-18.84","3.62","1.58","362.23","102.10","26.41               ","90.98","2021.00","6.10",447439
"FF",557,"2016-05-16","90.70     ","2.360","5.702","Corey Seager","608369","501625","Single","Ball","144.031   ","2546.584  ","-39.6     ","4.5       ","14","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","B",9,3,0,1,2016,"7.729                 ","10.608              ","1.088","2.002               ","null","null",518586,1,7,"bot","174.1200","127.6700","051643","2016-05-17T05:16:43Z","542208","490319","160516_221550","-5.93","-132.316            ","-7.08","13.64","29.39","-13.38","3.62","1.58","null","null","null","91.40","2391.00","6.76",447439
"FF",559,"2016-05-16","90.78     ","2.439","5.908","Corey Seager","608369","501625","Single","Foul","138.553   ","2347.398  ","-37.7     ","4.9       ","12","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","S",9,3,1,2,2016,"7.981                 ","8.996               ","1.488","3.121               ","null","null",518586,1,7,"bot","174.1200","127.6700","051728","2016-05-17T05:17:28Z","542208","490319","160516_221636","-5.21","-133.254            ","-4.27","14.27","30.10","-16.01","3.62","1.58","null","null","null","91.90","2417.00","6.78",447439
"SL",560,"2016-05-16","77.95     ","2.527","5.455","Corey Seager","608369","501625","Single","Ball","237.029   ","639.728   ","10.2      ","9.4       ","13","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","B",9,3,1,2,2016,"-3.196                ","2.017               ","-1.444","0.718               ","null","null",518586,1,7,"bot","174.1200","127.6700","051816","2016-05-17T05:18:16Z","542208","490319","160516_221726","-8.02","-114.181            ","-4.16","-4.22","20.80","-29.43","3.62","1.58","null","null","null","78.23","0.00","6.23",447439
"SL",556,"2016-05-16","86.33     ","2.453","5.784","Corey Seager","608369","501625","Single","Called Strike","189.287   ","1634.668  ","10.1      ","5.0       ","8 ","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","S",9,3,0,0,2016,"-1.426                ","8.670               ","-0.180","1.815               ","null","null",518586,1,7,"bot","174.1200","127.6700","051622","2016-05-17T05:16:22Z","542208","490319","160516_221532","-6.09","-125.974            ","-6.22","-2.29","25.56","-18.17","3.62","1.58","null","null","null","86.45","2411.00","6.33",447439
"FF",558,"2016-05-16","91.43     ","2.312","5.850","Corey Seager","608369","501625","Single","Foul","159.525   ","3193.286  ","-51.5     ","2.4       ","8 ","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","S",9,3,1,1,2016,"5.753                 ","15.365              ","-0.040","2.219               ","null","null",518586,1,7,"bot","174.1200","127.6700","051702","2016-05-17T05:17:02Z","542208","490319","160516_221611","-8.13","-133.351            ","-8.63","10.27","31.03","-4.68","3.62","1.58","null","null","null","91.42","2476.00","6.47",447439
"SL",561,"2016-05-16","84.13     ","2.685","5.721","Corey Seager","608369","501625","Single","In play, no out","192.590   ","1293.817  ","9.3       ","6.0       ","5 ","Corey Seager singles on a line drive to right fielder Kole Calhoun.   Charlie Culberson to 3rd.  ","R ","L","L","LAD","LAA","X",9,3,2,2,2016,"-1.572                ","6.988               ","-0.058","2.345               ","null","null",518586,1,7,"bot","174.1200","127.6700","051846","2016-05-17T05:18:46Z","542208","490319","160516_221748","-6.16","-123.237            ","-3.76","-2.40","26.52","-21.45","3.62","1.58","181.71","83.07","11.17               ","84.26","2362.00","6.32",447439
"SL",674,"2016-05-16","80.01     ","3.784","4.362","Corey Seager","608369","657670","Groundout","Called Strike","184.418   ","441.762   ","2.7       ","8.2       ","12","Corey Seager grounds out, third baseman Yunel Escobar to first baseman Albert Pujols.  ","R ","L","L","LAD","LAA","S",5,4,0,1,2016,"-0.197                ","2.494               ","0.952","2.771               ","null","null",400284,2,8,"bot","105.5900","166.8400","055418","2016-05-17T05:54:18Z","542208","490319","160516_225350","-6.49","-116.768            ","2.51","-0.27","20.33","-28.63","3.62","1.58","null","null","null","79.82","2133.00","5.98",447439
"FF",676,"2016-05-16","87.66     ","3.284","3.604","Corey Seager","608369","657670","Groundout","In play, out(s)","82.479    ","1953.430  ","-24.0     ","9.1       ","12","Corey Seager grounds out, third baseman Yunel Escobar to first baseman Albert Pujols.  ","R ","L","L","LAD","LAA","X",5,4,1,2,2016,"10.453                ","-1.426              ","0.759","2.730               ","null","null",400284,2,8,"bot","105.5900","166.8400","055513","2016-05-17T05:55:13Z","542208","490319","160516_225439","-9.74","-127.779            ","4.67","17.06","29.53","-34.43","3.62","1.58","null","null","null","87.01","2190.00","6.16",447439
"SL",673,"2016-05-16","82.57     ","2.959","5.524","Corey Seager","608369","657670","Groundout","Foul","181.049   ","992.742   ","4.6       ","6.9       ","13","Corey Seager grounds out, third baseman Yunel Escobar to first baseman Albert Pujols.  ","R ","L","L","LAD","LAA","S",5,4,0,0,2016,"-0.105                ","5.649               ","-0.798","2.362               ","null","null",400284,2,8,"bot","105.5900","166.8400","055357","2016-05-17T05:53:57Z","542208","490319","160516_225329","-8.84","-120.278            ","-2.39","-0.15","26.52","-23.95","3.62","1.58","null","null","null","81.34","2080.00","5.76",447439
"SL",675,"2016-05-16","85.31     ","2.787","5.488","Corey Seager","608369","657670","Groundout","Ball","189.656   ","618.526   ","6.3       ","7.3       ","13","Corey Seager grounds out, third baseman Yunel Escobar to first baseman Albert Pujols.  ","R ","L","L","LAD","LAA","B",5,4,0,2,2016,"-0.574                ","3.328               ","-1.983","1.902               ","null","null",400284,2,8,"bot","105.5900","166.8400","055451","2016-05-17T05:54:51Z","542208","490319","160516_225422","-11.42","-123.460            ","-3.18","-0.88","25.53","-26.99","3.62","1.58","null","null","null","83.82","2191.00","5.78",447439
"CH",36,"2016-05-16","86.29     ","-1.875","6.056","Corey Seager","608369","533167","Flyout","Ball","236.238   ","1727.435  ","24.0      ","6.9       ","14","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","B",8,1,0,1,2016,"-7.660                ","5.074               ","0.396","0.944               ","null","null","null",1,1,"bot","121.3200","86.9800","022148","2016-05-17T02:21:48Z","542208","490319","160516_192100","8.15","-125.357            ","-7.96","-12.41","21.05","-23.88","3.62","1.58","null","null","null","86.18","1209.00","6.08",447439
"FF",39,"2016-05-16","94.04     ","-1.634","6.241","Corey Seager","608369","533167","Flyout","Swinging Strike","198.800   ","2247.910  ","23.2      ","3.2       ","4 ","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","S",8,1,3,1,2016,"-3.592                ","10.512              ","-0.411","2.618               ","null","null","null",1,1,"bot","121.3200","86.9800","022237","2016-05-17T02:22:37Z","542208","490319","160516_192152","4.57","-136.913            ","-7.57","-6.84","29.44","-12.09","3.62","1.58","null","null","null","94.27","2314.00","6.45",447439
"FF",40,"2016-05-16","94.43     ","-1.550","6.283","Corey Seager","608369","533167","Flyout","Foul","208.585   ","2689.366  ","43.1      ","3.4       ","8 ","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","S",8,1,3,2,2016,"-6.306                ","11.534              ","-0.155","1.892               ","null","null","null",1,1,"bot","121.3200","86.9800","022259","2016-05-17T02:22:59Z","542208","490319","160516_192209","6.04","-137.545            ","-10.18","-12.20","27.68","-9.79","3.62","1.58","null","null","null","94.45","2228.00","6.16",447439
"FT",35,"2016-05-16","93.88     ","-2.066","6.212","Corey Seager","608369","533167","Flyout","Swinging Strike","241.175   ","2660.360  ","44.1      ","6.3       ","11","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","S",8,1,0,0,2016,"-11.579               ","6.333               ","-1.139","2.794               ","null","null","null",1,1,"bot","121.3200","86.9800","022134","2016-05-17T02:21:34Z","542208","490319","160516_192046","6.57","-136.772            ","-5.52","-21.97","29.66","-20.08","3.62","1.58","null","null","null","93.67","2208.00","6.20",447439
"CH",37,"2016-05-16","86.56     ","-1.736","5.994","Corey Seager","608369","533167","Flyout","Ball","246.895   ","1893.090  ","26.3      ","7.8       ","14","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","B",8,1,1,1,2016,"-9.494                ","4.004               ","0.224","0.754               ","null","null","null",1,1,"bot","121.3200","86.9800","022157","2016-05-17T02:21:57Z","542208","490319","160516_192117","7.91","-126.003            ","-7.80","-15.12","27.81","-25.72","3.62","1.58","null","null","null","85.30","1070.00","5.72",447439
"FF",38,"2016-05-16","94.37     ","-1.797","6.238","Corey Seager","608369","533167","Flyout","Ball","201.340   ","2085.899  ","22.7      ","3.5       ","11","Corey Seager flies out to center fielder Mike Trout.  ","R ","L","R","LAD","LAA","B",8,1,2,1,2016,"-3.796                ","9.675               ","-0.838","3.447               ","null","null","null",1,1,"bot","121.3200","86.9800","022215","2016-05-17T02:22:15Z","542208","490319","160516_192134","3.93","-137.815            ","-5.02","-7.21","34.11","-13.72","3.62","1.58","null","null","null","94.44","2238.00","6.46",447439
