"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",274,"2008-06-10","89.8      ","-2.13","6.717","Brad Ausmus","110385","425528","Pop Out","Ball","191.372   ","2359.232  ","8.6       ","3.1       ","12","Brad Ausmus pops out to second baseman Bill Hall.  ","R ","R","R","HOU","MIL","B",4,2,0,0,2008,"-2.444                ","12.108              ","1.356","2.903               ","null","null","null",0,5,"bot","161.6500","140.5600","","","116974","427026","080610_202210","9.79","-131.06             ","-7.63","-4.20","30.64","-11.28","null","null","null","null","null","null","null","null",234730
"FF",275,"2008-06-10","90.4      ","-2.342","6.632","Brad Ausmus","110385","425528","Pop Out","In play, out(s)","198.847   ","1907.368  ","12.6      ","4.4       ","1 ","Brad Ausmus pops out to second baseman Bill Hall.  ","R ","R","R","HOU","MIL","X",4,2,1,0,2008,"-3.321                ","9.685               ","-0.608","2.667               ","null","null","null",0,5,"bot","161.6500","140.5600","","","116974","427026","080610_202226","5.54","-132.27             ","-7.09","-5.62","40.05","-15.72","null","null","null","null","null","null","null","null",234730
"SI",391,"2008-06-10","88.5      ","-2.402","5.622","Brad Ausmus","110385","123118","Sac Bunt","In play, no out","258.526   ","2009.457  ","27.3      ","8.1       ","5 ","Brad Ausmus hits a sacrifice bunt.    Throwing error by pitcher Julian Tavarez.    Michael Bourn to 3rd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","MIL","X",1,4,1,0,2008,"-10.629               ","2.113               ","0.214","2.368               ","null","null",456422,0,7,"bot","127.5100","193.7800","","","116974","427026","080610_205606","10.09","-129.36             ","-2.56","-17.56","33.29","-28.61","null","null","null","null","null","null","null","null",234730
"PO",390,"2008-06-10","86.3      ","-1.956","5.954","Brad Ausmus","110385","123118","Sac Bunt","Pitchout","227.377   ","1858.276  ","23.0      ","5.9       ","12","Brad Ausmus hits a sacrifice bunt.    Throwing error by pitcher Julian Tavarez.    Michael Bourn to 3rd.    Brad Ausmus to 1st.  ","R ","R","R","HOU","MIL","B",1,4,0,0,2008,"-7.51                 ","6.864               ","2.144","4.298               ","null","null",456422,0,7,"bot","127.5100","193.7800","","","116974","427026","080610_205537","12.53","-125.98             ","0.21","-11.87","29.44","-21.25","null","null","null","null","null","null","null","null",234730
"SI",494,"2008-06-10","82.1      ","2.193","4.125","Brad Ausmus","110385","122195","Walk","Ball","68.051    ","1515.685  ","-16.5     ","10.8      ","14","Brad Ausmus walks.    Geoff Blum to 2nd.  ","R ","R","L","HOU","MIL","B",0,0,0,0,2008,"8.197                 ","-3.355              ","1.474","2.205               ","null","null",150398,1,8,"bot","0.0000","0.0000","","","116974","427026","080610_212230","-4.17","-120.31             ","3.36","11.66","29.78","-36.87","null","null","null","null","null","null","null","null",234730
"SI",496,"2008-06-10","80.7      ","2.266","4.27","Brad Ausmus","110385","122195","Walk","Ball","64.842    ","2084.013  ","-20.3     ","12.0      ","12","Brad Ausmus walks.    Geoff Blum to 2nd.  ","R ","R","L","HOU","MIL","B",0,0,2,0,2008,"11.108                ","-5.27               ","1.287","2.754               ","null","null",150398,1,8,"bot","0.0000","0.0000","","","116974","427026","080610_212305","-5.59","-118.15             ","5.02","15.36","27.05","-39.39","null","null","null","null","null","null","null","null",234730
"SI",495,"2008-06-10","81.3      ","1.917","4.13","Brad Ausmus","110385","122195","Walk","Ball","59.297    ","2030.559  ","-17.2     ","12.3      ","7 ","Brad Ausmus walks.    Geoff Blum to 2nd.  ","R ","R","L","HOU","MIL","B",0,0,1,0,2008,"10.304                ","-6.172              ","-0.351","1.626               ","null","null",150398,1,8,"bot","0.0000","0.0000","","","116974","427026","080610_212247","-8.34","-118.88             ","2.97","14.31","29.10","-40.67","null","null","null","null","null","null","null","null",234730
"SI",498,"2008-06-10","80.2      ","2.094","4.111","Brad Ausmus","110385","122195","Walk","Ball","65.889    ","1800.426  ","-18.0     ","11.9      ","14","Brad Ausmus walks.    Geoff Blum to 2nd.  ","R ","R","L","HOU","MIL","B",0,0,3,1,2008,"9.866                 ","-4.47               ","1.285","1.698               ","null","null",150398,1,8,"bot","0.0000","0.0000","","","116974","427026","080610_212340","-4.76","-117.53             ","2.83","13.31","29.60","-38.13","null","null","null","null","null","null","null","null",234730
"SI",497,"2008-06-10","81.4      ","1.94","4.28","Brad Ausmus","110385","122195","Walk","Called Strike","58.359    ","1618.271  ","-14.2     ","11.5      ","5 ","Brad Ausmus walks.    Geoff Blum to 2nd.  ","R ","R","L","HOU","MIL","S",0,0,3,0,2008,"8.084                 ","-5.034              ","-0.028","2.175               ","null","null",150398,1,8,"bot","0.0000","0.0000","","","116974","427026","080610_212325","-7.01","-119.20             ","3.51","11.32","28.63","-39.15","null","null","null","null","null","null","null","null",234730
"FF",125,"2008-06-08","92.4      ","-0.842","6.1","Brad Ausmus","110385","346798","Flyout","Ball","208.699   ","2221.889  ","29.6      ","4.2       ","7 ","Brad Ausmus flies out to right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","B",9,1,0,1,2008,"-5.447                ","9.909               ","-0.392","1.62                ","null",150324,421064,1,2,"bot","171.6900","101.4100","","","425877","427545","080608_133921","3.07","-135.21             ","-9.25","-9.94","33.28","-14.01","null","null","null","null","null","null","null","null",234716
"FF",124,"2008-06-08","93.0      ","-0.862","6.09","Brad Ausmus","110385","346798","Flyout","Called Strike","211.042   ","2301.844  ","33.9      ","4.2       ","13","Brad Ausmus flies out to right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","S",9,1,0,0,2008,"-6.024                ","9.969               ","-0.793","1.926               ","null",150324,421064,1,2,"bot","171.6900","101.4100","","","425877","427545","080608_133859","2.27","-136.13             ","-8.56","-11.14","33.98","-13.67","null","null","null","null","null","null","null","null",234716
"FF",126,"2008-06-08","92.0      ","-0.897","6.096","Brad Ausmus","110385","346798","Flyout","Ball","209.875   ","2314.055  ","33.4      ","4.2       ","13","Brad Ausmus flies out to right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","B",9,1,1,1,2008,"-5.879                ","10.194              ","-1.188","1.418               ","null",150324,421064,1,2,"bot","171.6900","101.4100","","","425877","427545","080608_133940","1.25","-134.59             ","-9.83","-10.69","31.52","-13.56","null","null","null","null","null","null","null","null",234716
"SI",128,"2008-06-08","92.1      ","-0.895","6.118","Brad Ausmus","110385","346798","Flyout","In play, out(s)","225.192   ","2299.923  ","37.6      ","5.1       ","2 ","Brad Ausmus flies out to right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","X",9,1,3,1,2008,"-8.249                ","8.153               ","-0.147","2.757               ","null",150324,421064,1,2,"bot","171.6900","101.4100","","","425877","427545","080608_134057","4.84","-134.92             ","-5.73","-15.18","29.89","-17.10","null","null","null","null","null","null","null","null",234716
"SL",127,"2008-06-08","86.4      ","-0.771","6.318","Brad Ausmus","110385","346798","Flyout","Ball","102.440   ","897.224   ","-14.9     ","8.2       ","14","Brad Ausmus flies out to right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","B",9,1,2,1,2008,"4.76                  ","1.004               ","1.285","2.266               ","null",150324,421064,1,2,"bot","171.6900","101.4100","","","425877","427545","080608_134001","3.58","-126.56             ","-3.95","7.64","28.24","-30.49","null","null","null","null","null","null","null","null",234716
"SI",239,"2008-06-08","92.6      ","-1.155","6.207","Brad Ausmus","110385","346798","Groundout","Ball","233.798   ","1764.097  ","29.1      ","6.4       ","11","Brad Ausmus grounds out, shortstop Brendan Ryan to first baseman Albert Pujols.  ","R ","R","R","HOU","STL","B",6,4,0,1,2008,"-7.608                ","5.526               ","-2.054","2.988               ","null","null","null",1,4,"bot","112.4500","158.6300","","","425877","427545","080608_140902","0.20","-135.72             ","-4.10","-13.32","46.64","-22.43","null","null","null","null","null","null","null","null",234716
"FF",240,"2008-06-08","91.9      ","-0.653","6.29","Brad Ausmus","110385","346798","Groundout","Foul","213.400   ","1568.131  ","19.1      ","5.0       ","11","Brad Ausmus grounds out, shortstop Brendan Ryan to first baseman Albert Pujols.  ","R ","R","R","HOU","STL","S",6,4,1,1,2008,"-4.447                ","6.703               ","-0.084","3.491               ","null","null","null",1,4,"bot","112.4500","158.6300","","","425877","427545","080608_140915","3.02","-134.77             ","-3.59","-8.02","34.59","-20.01","null","null","null","null","null","null","null","null",234716
"SL",241,"2008-06-08","82.9      ","-0.921","6.398","Brad Ausmus","110385","346798","Groundout","In play, out(s)","72.115    ","683.520   ","-9.6      ","9.3       ","14","Brad Ausmus grounds out, shortstop Brendan Ryan to first baseman Albert Pujols.  ","R ","R","R","HOU","STL","X",6,4,1,2,2008,"3.601                 ","-1.211              ","0.728","2.161               ","null","null","null",1,4,"bot","112.4500","158.6300","","","425877","427545","080608_140937","2.84","-121.51             ","-3.18","5.45","21.12","-33.93","null","null","null","null","null","null","null","null",234716
"SI",238,"2008-06-08","90.6      ","-0.812","6.169","Brad Ausmus","110385","346798","Groundout","Called Strike","229.147   ","1670.668  ","24.9      ","5.8       ","5 ","Brad Ausmus grounds out, shortstop Brendan Ryan to first baseman Albert Pujols.  ","R ","R","R","HOU","STL","S",6,4,0,0,2008,"-6.464                ","5.548               ","-0.079","2.672               ","null","null","null",1,4,"bot","112.4500","158.6300","","","425877","427545","080608_140852","4.13","-132.78             ","-4.95","-11.57","27.84","-22.17","null","null","null","null","null","null","null","null",234716
"FF",451,"2008-06-08","89.5      ","-2.246","6.557","Brad Ausmus","110385","122620","Double","In play, run(s)","207.617   ","2354.153  ","29.1      ","4.0       ","2 ","Brad Ausmus doubles (4) on a fly ball to center fielder Joe Mather.    Michael Bourn scores.  ","R ","R","R","HOU","STL","X",8,1,0,0,2008,"-5.677                ","10.808              ","0.06","2.886               ","null","null",456422,0,7,"bot","181.7300","64.2600","","","425877","427545","080608_150640","7.86","-130.89             ","-6.90","-9.85","27.69","-13.36","null","null","null","null","null","null","null","null",234716
"FS",598,"2008-06-08","84.7      ","-1.06","6.264","Brad Ausmus","110385","211041","Strikeout","Swinging Strike","186.770   ","657.807   ",".2        ","7.1       ","5 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","STL","S",0,0,1,1,2008,"-0.426                ","3.542               ","0.102","2.41                ","null","null","null",0,9,"bot","0.0000","0.0000","","","425877","427545","080608_155139","2.98","-124.20             ","-4.01","-0.66","25.51","-26.58","null","null","null","null","null","null","null","null",234716
"FS",596,"2008-06-08","85.5      ","-1.199","6.171","Brad Ausmus","110385","211041","Strikeout","Called Strike","205.628   ","466.111   ","1.9       ","7.6       ","5 ","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","STL","S",0,0,0,0,2008,"-1.108                ","2.263               ","0.184","2.298               ","null","null","null",0,9,"bot","0.0000","0.0000","","","425877","427545","080608_155108","3.76","-125.35             ","-3.74","-1.74","28.22","-28.54","null","null","null","null","null","null","null","null",234716
"SI",597,"2008-06-08","91.1      ","-1.131","6.337","Brad Ausmus","110385","211041","Strikeout","Ball","230.764   ","1855.514  ","30.3      ","5.9       ","11","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","STL","B",0,0,0,1,2008,"-7.444                ","6.037               ","-1.752","3.413               ","null","null","null",0,9,"bot","0.0000","0.0000","","","425877","427545","080608_155122","0.90","-133.53             ","-3.58","-13.23","33.00","-21.37","null","null","null","null","null","null","null","null",234716
"SL",599,"2008-06-08","85.0      ","-0.684","6.214","Brad Ausmus","110385","211041","Strikeout","Swinging Strike","119.046   ","1286.213  ","-20.1     ","7.8       ","14","Brad Ausmus strikes out swinging.  ","R ","R","R","HOU","STL","S",0,0,1,2,2008,"6.193                 ","3.392               ","1.387","1.688               ","null","null","null",0,9,"bot","0.0000","0.0000","","","425877","427545","080608_155201","3.11","-124.51             ","-5.62","9.65","26.72","-26.82","null","null","null","null","null","null","null","null",234716
"FF",157,"2008-06-07","91.1      ","-0.684","6.572","Brad Ausmus","110385","425794","Single","Ball","198.904   ","2481.275  ","24.5      ","3.5       ","14","Brad Ausmus singles on a fly ball to center fielder Skip Schumaker, deflected by right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","B",8,1,0,0,2008,"-4.249                ","12.363              ","0.374","1.473               ","null","null","null",2,2,"bot","139.5600","100.4000","","","425877","427197","080607_184415","4.17","-133.09             ","-11.17","-7.38","37.12","-10.64","null","null","null","null","null","null","null","null",234701
"FC",159,"2008-06-07","85.6      ","-1.062","6.755","Brad Ausmus","110385","425794","Single","In play, no out","141.584   ","1455.621  ","-19.1     ","6.7       ","6 ","Brad Ausmus singles on a fly ball to center fielder Skip Schumaker, deflected by right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","X",8,1,1,1,2008,"5.063                 ","6.336               ","0.479","2.106               ","null","null","null",2,2,"bot","139.5600","100.4000","","","425877","427197","080607_184444","2.17","-125.29             ","-6.79","7.81","32.23","-22.33","null","null","null","null","null","null","null","null",234701
"SI",158,"2008-06-07","91.8      ","-0.952","6.636","Brad Ausmus","110385","425794","Single","Called Strike","211.023   ","2101.303  ","24.2      ","4.7       ","6 ","Brad Ausmus singles on a fly ball to center fielder Skip Schumaker, deflected by right fielder Ryan Ludwick.  ","R ","R","R","HOU","STL","S",8,1,1,0,2008,"-5.814                ","9.624               ","0.676","2.563               ","null","null","null",2,2,"bot","139.5600","100.4000","","","425877","427197","080607_184428","6.15","-134.35             ","-7.55","-10.03","44.27","-15.50","null","null","null","null","null","null","null","null",234701
